time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-25T08:55:08.880Z,-5.432,152.4536,33.95,4.7,mb,,152,1.266,0.85,us,us10004b9p,2016-01-13T09:58:13.580Z,"121km S of Kokopo, Papua New Guinea",earthquake,8,7.1,0.137,16,reviewed,us,us
2015-12-25T08:54:02.760Z,44.0248,-128.4525,10,4.2,mb,,197,3.558,1.09,us,us10004b9n,2016-01-10T12:24:54.378Z,"Off the coast of Oregon",earthquake,6.1,1.9,0.118,20,reviewed,us,us
2015-12-25T08:37:55.990Z,-4.5101,153.0076,72.77,4.4,mb,,153,0.899,0.75,us,us10004b9m,2016-01-10T12:06:55.600Z,"5km SSW of Taron, Papua New Guinea",earthquake,12.8,8.3,0.179,9,reviewed,us,us
2015-12-25T08:29:03.500Z,18.5391,-64.0187,63,3.4,Md,7,316.8,0.57941336,0.2,pr,pr15359003,2016-01-10T11:49:47.485Z,"64km ENE of Road Town, British Virgin Islands",earthquake,1.5,1.9,0,5,reviewed,pr,pr
2015-12-25T07:43:50.000Z,-15.2792,167.5545,121.37,5.1,mb,,56,0.377,1.15,us,us100049g1,2016-01-10T11:22:35.997Z,"50km NE of Luganville, Vanuatu",earthquake,9.7,4.7,0.085,45,reviewed,us,us
2015-12-25T07:11:05.710Z,52.464,-173.419,186.2,4,mb,,,,0.41,us,us10004a5u,2016-01-10T11:16:37.551Z,"61km ENE of Atka, Alaska",earthquake,5,5.6,0.144,13,reviewed,ak,us
2015-12-25T06:54:24.940Z,39.5248,142.5628,51.93,4.1,mb,,135,1.919,0.81,us,us10004b9l,2016-01-10T11:08:18.393Z,"53km ESE of Miyako, Japan",earthquake,3.2,8.8,0.197,7,reviewed,us,us
2015-12-25T06:25:15.870Z,-25.5133,-176.7321,91.01,4.5,mb,,161,3.866,0.99,us,us10004bae,2016-01-10T10:07:41.951Z,"South of the Fiji Islands",earthquake,13.8,8.9,0.156,12,reviewed,us,us
2015-12-25T06:11:03.590Z,-54.3765,-23.0399,10,4.9,mb,,56,7.865,0.66,us,us100049fy,2016-01-10T09:52:04.205Z,"South Sandwich Islands region",earthquake,10.9,1.8,0.094,35,reviewed,us,us
2015-12-25T06:08:21.790Z,52.3,-174.146,4.8,2.5,ml,,,,0.35,us,us10004a5w,2016-01-10T09:45:53.197Z,"12km NNE of Atka, Alaska",earthquake,10,5.4,,8,reviewed,ak,ak
2015-12-25T06:04:31.060Z,-21.4781,-66.7029,206.09,4.5,mb,,63,2.339,0.81,us,us100049fv,2016-01-10T09:42:28.406Z,"77km SW of Atocha, Bolivia",earthquake,7.7,6.8,0.131,17,reviewed,us,us
2015-12-25T05:54:47.800Z,38.7873333,-122.771,2.45,2.75,md,77,25,0.01445,0.08,nc,nc72571871,2015-12-30T23:51:05.902Z,"1km NW of The Geysers, California",earthquake,0.11,0.17,0.221,54,reviewed,nc,nc
2015-12-25T05:52:18.300Z,18.989,-67.6873,12,3.5,Md,17,298.8,0.63331228,0.27,pr,pr15359002,2016-01-10T09:17:27.917Z,"82km NW of San Antonio, Puerto Rico",earthquake,6.5,8.9,0,17,reviewed,pr,pr
2015-12-25T05:17:45.898Z,41.9017,-119.6105,7.2,3,ml,6,78.06,0.146,0.1508,nn,nn00523957,2016-01-10T09:01:16.849Z,"68km ESE of Lakeview, Oregon",earthquake,4.79,5.3,0.31,5,reviewed,nn,nn
2015-12-25T05:14:42.420Z,6.7295,126.5013,67.45,4.6,mb,,196,0.976,0.78,us,us10004b9j,2016-01-10T08:51:52.661Z,"24km SE of Bobon, Philippines",earthquake,8.8,11.5,0.173,10,reviewed,us,us
2015-12-25T05:00:13.460Z,3.5932,117.566,10,4.6,mb,,97,1.827,1.13,us,us100049fr,2016-01-10T08:41:35.034Z,"33km NNW of Tarakan, Indonesia",earthquake,4.4,1.9,0.132,17,reviewed,us,us
2015-12-25T04:53:51.340Z,41.8599,-119.6177,11.1,2.7,ml,8,76.18,0.162,0.2057,nn,nn00523953,2016-01-27T06:46:22.040Z,"70km ESE of Lakeview, Oregon",earthquake,7.49,5.5,0.36,5,reviewed,nn,nn
2015-12-25T04:17:39.200Z,18.5655,-68.0491,90,3.7,Md,18,327.6,0.56953189,0.21,pr,pr15359001,2016-01-27T06:39:22.040Z,"37km E of Punta Cana, Dominican Republic",earthquake,1.7,0.9,0,18,reviewed,pr,pr
2015-12-25T04:02:24.670Z,-32.324,-71.9565,3.12,4.1,mb,,190,0.747,0.65,us,us10004bab,2016-01-28T00:01:30.040Z,"69km WNW of La Ligua, Chile",earthquake,4.5,6.8,0.261,4,reviewed,us,us
2015-12-25T03:22:33.170Z,40.4144,52.1112,10,4,mb,,154,5.285,1.28,us,us100049f2,2016-01-27T23:39:31.040Z,"84km WNW of Turkmenbasy, Turkmenistan",earthquake,10.5,2,0.163,11,reviewed,us,us
2015-12-25T02:39:29.370Z,-31.7819,-72.2358,24.07,4.1,mb,,191,1.218,0.72,us,us10004bac,2016-01-27T06:35:12.040Z,"102km W of Illapel, Chile",earthquake,4.9,10,0.371,2,reviewed,us,us
2015-12-25T02:36:49.840Z,41.8723,-119.602,10.6,3.9,ml,8,76.59,0.165,0.189,nn,nn00523923,2016-01-27T06:15:31.040Z,"70km ESE of Lakeview, Oregon",earthquake,4.06,3.2,0.28,5,reviewed,nn,nn
2015-12-25T02:24:32.940Z,34.6157,25.4552,27.75,4.6,mb,,60,0.815,0.8,us,us100049er,2016-01-27T06:09:31.040Z,"49km SSW of Gra Liyia, Greece",earthquake,5.7,5.6,0.073,56,reviewed,us,us
2015-12-25T02:21:24.720Z,-55.9539,-26.9032,60.05,4.2,mb,,70,5.749,0.55,us,us10004b9f,2016-01-27T06:00:15.040Z,"85km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.8,7.7,0.235,5,reviewed,us,us
2015-12-25T02:20:38.980Z,33.6127,134.4272,26.09,4.1,mb,,110,0.474,0.67,us,us100049eq,2016-01-27T05:53:25.040Z,"39km SSW of Anan, Japan",earthquake,6.3,6.3,0.151,12,reviewed,us,us
2015-12-25T01:37:14.700Z,18.9936,-65.1697,22,2.9,Md,7,273.6,0.66924489,0.25,pr,pr15359000,2016-01-27T05:35:01.040Z,"76km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.6,20.4,0,7,reviewed,pr,pr
2015-12-25T00:32:59.570Z,-1.2565,120.0088,84.19,4.2,mb,,89,2.475,0.77,us,us10004b9d,2016-01-17T02:48:56.559Z,"43km SSE of Palu, Indonesia",earthquake,7.5,14.7,0.176,9,reviewed,us,us
2015-12-25T00:13:05.870Z,-16.2072,-175.9168,351.84,4.4,mb,,63,4.605,0.75,us,us100049e5,2016-01-12T02:41:28.084Z,"233km W of Hihifo, Tonga",earthquake,9.7,6.5,0.07,59,reviewed,us,us
2015-12-24T23:57:15.150Z,40.7646,142.2827,51.44,4.2,mb,,160,1.219,1.44,us,us100049e4,2016-01-12T02:34:24.530Z,"72km ENE of Hachinohe, Japan",earthquake,5.7,9.1,0.152,12,reviewed,us,us
2015-12-24T23:56:14.530Z,35.5932,117.8564,10,4.3,mb,,115,4.615,0.89,us,us10004bej,2016-01-15T06:49:48.125Z,"14km SSW of Mengyin, China",earthquake,6.3,2,0.265,4,reviewed,us,us
2015-12-24T23:29:22.655Z,41.8802,-119.586,1.9,2.6,ml,9,99.88,0.171,0.1806,nn,nn00523887,2016-01-15T04:25:45.304Z,"71km ESE of Lakeview, Oregon",earthquake,1.65,1.9,0.33,5,reviewed,nn,nn
2015-12-24T23:20:53.100Z,18.8925,-64.3984,6,2.9,Md,7,309.6,0.51653129,0.23,pr,pr15358004,2016-01-15T04:28:23.368Z,"57km NNE of Road Town, British Virgin Islands",earthquake,2.7,2.6,0,7,reviewed,pr,pr
2015-12-24T23:10:58.170Z,-7.2182,128.9775,119,5.8,mww,,13,2.423,1.32,us,us100049dq,2016-02-04T20:10:32.000Z,"270km WNW of Saumlaki, Indonesia",earthquake,5.9,1.8,,,reviewed,us,us
2015-12-24T23:02:34.429Z,41.8709,-119.5893,8.8,2.6,ml,8,99.13,0.174,0.2055,nn,nn00523883,2016-02-06T02:12:59.040Z,"71km ESE of Lakeview, Oregon",earthquake,2.86,2.7,0.3,5,reviewed,nn,nn
2015-12-24T22:49:59.582Z,41.862,-119.6103,9.8,2.6,ml,9,98.56,0.165,0.176,nn,nn00523881,2016-01-15T04:13:23.331Z,"70km ESE of Lakeview, Oregon",earthquake,1.59,1.6,0.29,5,reviewed,nn,nn
2015-12-24T22:42:18.410Z,-13.5325,-72.4189,47.43,4.2,mb,,110,4.58,1.24,us,us10004b97,2016-01-17T01:22:26.926Z,"30km WSW of Anta, Peru",earthquake,5.2,11,0.176,9,reviewed,us,us
2015-12-24T22:39:20.660Z,40.2822,52.0583,13.02,4.7,mb,,43,5.265,0.79,us,us100049dk,2016-01-11T06:39:34.278Z,"81km WNW of Turkmenbasy, Turkmenistan",earthquake,6.8,2.5,0.06,85,reviewed,us,us
2015-12-24T22:25:48.080Z,1.6139,127.2093,126.94,4.9,mb,,86,0.851,0.95,us,us100049di,2016-01-11T06:28:16.948Z,"89km W of Tobelo, Indonesia",earthquake,6.1,6.2,0.07,64,reviewed,us,us
2015-12-24T22:23:22.448Z,41.8735,-119.6049,10.9,3.4,ml,9,99.46,0.162,0.1894,nn,nn00523870,2016-02-06T01:35:11.040Z,"70km ESE of Lakeview, Oregon",earthquake,1.74,1.8,0.19,5,reviewed,nn,nn
2015-12-24T22:21:41.900Z,35.8223,-97.4228,2.803,3,ml,,68,,0.85,us,us100049dg,2016-01-11T03:44:55.202Z,"6km S of Guthrie, Oklahoma",earthquake,2.7,7,,,reviewed,tul,tul
2015-12-24T22:00:18.879Z,41.8854,-119.6021,10.1,3.2,ml,9,77.24,0.158,0.1179,nn,nn00523863,2016-01-15T03:56:52.458Z,"70km ESE of Lakeview, Oregon",earthquake,2.2,2,0.33,5,reviewed,nn,nn
2015-12-24T21:23:15.400Z,-3.6508,151.4841,11.33,4.1,mb,,101,0.864,0.58,us,us10004b95,2016-01-16T05:06:34.992Z,"97km NW of Rabaul, Papua New Guinea",earthquake,9.5,6.9,0.174,9,reviewed,us,us
2015-12-24T21:22:37.890Z,-3.5611,-12.1478,10,4.5,mb,,118,4.868,0.76,us,us10004b93,2016-01-16T04:50:53.494Z,"North of Ascension Island",earthquake,14.5,1.9,0.136,16,reviewed,us,us
2015-12-24T21:21:26.829Z,41.8861,-119.6012,9,2.5,ml,8,77.28,0.158,0.184,nn,nn00523860,2016-01-15T03:28:51.040Z,"70km ESE of Lakeview, Oregon",earthquake,1.69,2.1,0.23,5,reviewed,nn,nn
2015-12-24T21:20:22.170Z,24.0159,121.0766,10,4.4,mb,,71,0.253,1.11,us,us10004b94,2016-01-15T06:43:20.126Z,"12km ENE of Buli, Taiwan",earthquake,2.4,1.9,0.112,23,reviewed,us,us
2015-12-24T21:15:01.410Z,38.8315,-122.807,2.36,2.87,md,68,26,0.008442,0.06,nc,nc72571631,2015-12-25T05:17:34.864Z,"7km W of Cobb, California",earthquake,0.13,0.21,0.333,66,reviewed,nc,nc
2015-12-24T21:07:21.010Z,28.6461,139.5924,416.9,4,mb,,55,2.766,0.73,us,us100049d4,2016-01-15T03:21:17.788Z,"Bonin Islands, Japan region",earthquake,10.2,7.1,0.054,94,reviewed,us,us
2015-12-24T20:56:05.010Z,-15.9049,-178.1882,424.53,4.3,mb,,170,6.507,0.66,us,us10004b92,2016-02-03T17:32:28.040Z,"177km S of Sigave, Wallis and Futuna",earthquake,23.2,11.4,0.189,8,reviewed,us,us
2015-12-24T20:55:52.000Z,60.0222,-140.0571,15.4,2.5,ml,,,,0.78,ak,ak12300097,2016-01-28T17:42:05.040Z,"56km NNW of Yakutat, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2015-12-24T20:54:21.700Z,18.9085,-64.9562,31,3.1,Md,15,252,0.5524639,0.18,pr,pr15358002,2016-01-28T00:04:12.040Z,"62km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.6,5.6,0,14,reviewed,pr,pr
2015-12-24T20:51:49.630Z,-3.7443,151.4638,6.9,4.4,mb,,95,0.827,0.45,us,us10004b99,2016-02-03T16:42:02.040Z,"93km WNW of Rabaul, Papua New Guinea",earthquake,6.8,6.1,0.155,12,reviewed,us,us
2015-12-24T20:51:01.000Z,60.0102,-140.06,12.5,3.2,ml,,,,0.73,ak,ak12300092,2016-01-28T17:35:40.040Z,"54km NNW of Yakutat, Alaska",earthquake,0.3,0.1,,,reviewed,ak,ak
2015-12-24T20:46:27.888Z,41.8655,-119.606,10.5,2.7,ml,9,76.49,0.166,0.1955,nn,nn00523852,2016-01-28T00:02:33.040Z,"71km ESE of Lakeview, Oregon",earthquake,1.98,2.1,0.38,5,reviewed,nn,nn
2015-12-24T20:34:12.810Z,-3.4677,-11.7782,13.59,4.3,mb,,246,12.214,0.61,us,us10004b91,2016-02-03T17:10:15.040Z,"North of Ascension Island",earthquake,17.3,7.3,0.202,7,reviewed,us,us
2015-12-24T20:30:38.087Z,41.8807,-119.5937,11.3,4.4,ml,9,77.01,0.166,0.1394,nn,nn00523848,2016-02-10T22:27:56.040Z,"71km ESE of Lakeview, Oregon",earthquake,3.48,2.1,0.54,5,reviewed,nn,nn
2015-12-24T20:28:01.100Z,-55.9877,-123.3606,10.03,4.1,mb,,111,34.195,0.87,us,us10004b90,2016-02-03T17:26:49.040Z,"Southern East Pacific Rise",earthquake,23.8,3,0.303,3,reviewed,us,us
2015-12-24T20:18:42.680Z,-3.6726,151.3213,10,5.1,mb,,76,0.985,0.93,us,us100049cl,2016-01-27T23:58:07.040Z,"110km WNW of Rabaul, Papua New Guinea",earthquake,6.9,1.8,0.055,107,reviewed,us,us
2015-12-24T20:03:42.860Z,-55.7254,-123.4805,9.52,4.7,mb,,72,34.458,0.43,us,us10004b8y,2016-02-03T16:57:59.040Z,"Southern East Pacific Rise",earthquake,16.1,3.2,0.159,12,reviewed,us,us
2015-12-24T20:01:48.000Z,53.1583,-166.7543,25.6,2.5,ml,,,,0.2,ak,ak12300069,2015-12-30T04:30:07.606Z,"80km S of Unalaska, Alaska",earthquake,1.1,1.8,,,reviewed,ak,ak
2015-12-24T19:52:59.110Z,39.9293,75.803,48.51,4,mb,,123,2.353,0.87,us,us100049cg,2016-02-03T19:25:12.040Z,"39km NW of Arzak, China",earthquake,8.6,8.2,0.164,10,reviewed,us,us
2015-12-24T19:44:03.130Z,-55.755,-123.1158,12.28,6.2,mww,,36,27.97,1.24,us,us100049ce,2016-02-04T20:10:31.000Z,"Southern East Pacific Rise",earthquake,12,3.2,,,reviewed,us,us
2015-12-24T19:23:46.760Z,-13.7871,66.1675,10,4.5,mb,,142,13.896,1.21,us,us10004b8x,2016-02-03T16:37:53.040Z,"Mid-Indian Ridge",earthquake,14.5,1.9,0.121,20,reviewed,us,us
2015-12-24T19:18:32.930Z,23.9178,121.132,10,4,mb,,88,0.208,1.01,us,us20004wwz,2016-02-10T22:34:25.040Z,"17km ESE of Buli, Taiwan",earthquake,3,1.9,0.231,5,reviewed,us,us
2015-12-24T19:14:46.450Z,37.411,-118.5123333,6.97,3.72,ml,47,63,0.06888,0.06,nc,nc72571551,2016-02-10T22:07:05.040Z,"7km NW of West Bishop, California",earthquake,0.21,0.6,0.246,50,reviewed,nc,nc
2015-12-24T18:43:21.800Z,-3.554,-12.0356,10,4.6,mb,,135,12.431,1.15,us,us10004b8w,2016-02-03T16:52:03.040Z,"North of Ascension Island",earthquake,11.2,1.8,0.141,15,reviewed,us,us
2015-12-24T16:13:23.800Z,-4.3453,129.6024,10,4.5,mb,,78,2.997,1.13,us,us100049bk,2016-02-09T14:49:22.040Z,"135km SE of Amahai, Indonesia",earthquake,8.4,1.9,0.098,31,reviewed,us,us
2015-12-24T15:14:55.100Z,35.8186,-97.425,5.855,3.4,ml,,66,,0.76,us,us100049bh,2016-01-27T17:41:17.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.3,5.4,,,reviewed,tul,tul
2015-12-24T15:13:34.600Z,35.8186,-97.4268,6.359,3.2,ml,,68,,0.59,us,us100049bg,2016-01-27T17:36:54.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2015-12-24T13:52:15.000Z,64.674,-161.6035,28.7,2.7,ml,,,,0.48,ak,ak12340387,2016-01-23T21:12:01.040Z,"97km NNW of Unalakleet, Alaska",earthquake,2.9,7.7,,,reviewed,ak,ak
2015-12-24T13:40:11.290Z,-33.0446,-178.5595,44.4,4.8,mb,,202,16.688,0.77,us,us100049b7,2016-01-23T21:10:25.040Z,"181km S of L'Esperance Rock, New Zealand",earthquake,15.5,12.9,0.121,21,reviewed,us,us
2015-12-24T13:37:07.140Z,-33.1559,-178.9142,48.75,4.6,mb,,202,6.031,0.62,us,us10004b8q,2016-01-23T21:08:04.040Z,"191km S of L'Esperance Rock, New Zealand",earthquake,14.7,11.8,0.145,14,reviewed,us,us
2015-12-24T12:37:45.000Z,-17.9813,-178.4395,567.24,4.8,mb,,51,3.348,0.85,us,us100049b3,2016-02-03T06:46:29.040Z,"289km SE of Lambasa, Fiji",earthquake,11.6,7.6,0.068,68,reviewed,us,us
2015-12-24T12:30:35.160Z,-8.1633,125.3645,10,4.5,mb,,134,1.917,1.1,us,us10004b8v,2016-02-03T07:27:33.040Z,"49km NNW of Dili, East Timor",earthquake,8.9,2,0.241,5,reviewed,us,us
2015-12-24T11:54:21.250Z,73.4292,7.5022,10,4.7,mb,,59,5.239,0.92,us,us1000499p,2016-02-03T10:01:26.040Z,"Greenland Sea",earthquake,7.3,1.8,0.05,121,reviewed,us,us
2015-12-24T11:50:10.000Z,36.2683,-97.3566,5.013,2.7,ml,,46,,0.57,us,us1000499n,2016-02-04T09:48:13.040Z,"6km WSW of Perry, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul
2015-12-24T10:42:17.150Z,-35.4951,-73.0321,17.37,4.2,mwr,,116,1.023,0.74,us,us1000499k,2016-02-16T09:18:02.040Z,"58km WSW of Constitucion, Chile",earthquake,7.4,3.7,0.047,43,reviewed,us,us
2015-12-24T10:32:05.240Z,33.8225,-117.8741667,7.49,2.65,ml,112,25,0.04247,0.27,ci,ci37505640,2015-12-31T01:37:35.546Z,"2km SE of Anaheim, California",earthquake,0.19,0.45,0.169,148,reviewed,ci,ci
2015-12-24T07:58:40.872Z,41.8621,-119.6372,8.6,2.7,ml,5,76.05,0.149,0.1805,nn,nn00523795,2016-01-09T12:58:22.885Z,"68km ESE of Lakeview, Oregon",earthquake,5.3,5.5,0.55,5,reviewed,nn,nn
2015-12-24T07:47:06.180Z,38.0832,72.4653,10,4.1,mb,,75,1.49,0.92,us,us10004984,2016-01-09T13:09:39.397Z,"94km ESE of Vanj, Tajikistan",earthquake,6,2,0.213,6,reviewed,us,us
2015-12-24T07:04:36.800Z,36.4858,-98.5053,3.783,2.8,ml,,92,,0.66,us,us10004981,2016-01-09T12:54:54.667Z,"22km WSW of Helena, Oklahoma",earthquake,1.9,7.7,,,reviewed,tul,tul
2015-12-24T06:37:41.040Z,-5.7713,146.916,36.21,4.5,mb,,135,3.618,0.64,us,us1000497z,2016-01-27T09:11:38.040Z,"105km N of Lae, Papua New Guinea",earthquake,8.3,9.3,0.121,21,reviewed,us,us
2015-12-24T06:24:44.050Z,-4.361,129.5392,10,4.3,mb,,133,3.06,0.62,us,us10004b8d,2016-01-27T08:51:17.040Z,"131km SE of Saparua, Indonesia",earthquake,8.4,1.9,0.122,19,reviewed,us,us
2015-12-24T06:03:36.040Z,-4.4282,129.479,10,4.6,mb,,45,3.144,0.99,us,us1000497x,2016-01-27T08:29:14.040Z,"132km SE of Saparua, Indonesia",earthquake,6.9,1.8,0.086,40,reviewed,us,us
2015-12-24T05:38:43.040Z,-4.2035,129.5424,20.94,4.6,mb,,43,2.987,0.95,us,us1000497r,2016-01-24T14:17:32.040Z,"118km SE of Amahai, Indonesia",earthquake,7.2,5.5,0.084,42,reviewed,us,us
2015-12-24T05:24:33.820Z,-7.5436,67.2181,10,4.5,mb,,129,5.192,0.79,us,us10004b8b,2016-01-24T09:01:23.040Z,"Mid-Indian Ridge",earthquake,6.6,2,0.18,9,reviewed,us,us
2015-12-24T05:18:42.640Z,-9.9012,67.1823,10,4.6,mb,,73,5.767,0.91,us,us10004b8a,2016-01-24T09:23:34.040Z,"Mid-Indian Ridge",earthquake,7,1.9,0.11,26,reviewed,us,us
2015-12-24T05:11:56.130Z,-5.1199,129.8466,10.57,4.5,mb,,57,3.189,0.64,us,us10004b8c,2016-01-24T08:38:37.040Z,"216km SE of Saparua, Indonesia",earthquake,4.4,5.3,0.094,33,reviewed,us,us
2015-12-24T05:08:56.610Z,-23.9079,-179.5564,494.2,4.9,mb,,101,5.511,0.65,us,us1000497l,2016-01-27T06:57:46.040Z,"South of the Fiji Islands",earthquake,12.3,9,0.099,32,reviewed,us,us
2015-12-24T04:40:37.500Z,36.4861,-98.5029,3.854,3.3,ml,,92,,0.62,us,us1000497i,2016-01-28T04:33:34.040Z,"21km WSW of Helena, Oklahoma",earthquake,2.2,7.8,,,reviewed,tul,tul
2015-12-24T04:38:53.500Z,36.4147,-98.1317,5.217,2.7,ml,,70,,0.52,us,us1000497h,2016-01-28T04:26:14.040Z,"19km SE of Helena, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul
2015-12-24T04:10:47.900Z,36.7598,-98.0725,6.521,3.3,ml,,52,,0.54,us,us1000497g,2016-01-28T03:52:51.040Z,"25km E of Cherokee, Oklahoma",earthquake,3.2,6.7,,,reviewed,tul,tul
2015-12-24T04:03:48.860Z,-37.3055,52.3255,10,4.3,mb,,104,30.929,0.28,us,us10004b86,2016-01-28T03:48:21.040Z,"South Indian Ocean",earthquake,12.5,1.9,0.218,6,reviewed,us,us
2015-12-24T03:25:41.390Z,-20.3244,-68.9727,102.38,4,mb,,59,0.249,0.62,us,us10004b9a,2016-01-28T02:54:00.040Z,"122km E of Iquique, Chile",earthquake,4.9,3.4,0.299,3,reviewed,us,us
2015-12-24T02:31:02.700Z,34.1067,25.1388,10,4,mb,,65,0.948,0.93,us,us10004978,2016-01-28T02:19:22.040Z,"99km S of Pirgos, Greece",earthquake,4.6,1.7,0.13,16,reviewed,us,us
2015-12-24T02:16:44.550Z,-6.6935,131.0388,92.89,4.1,mb,,49,1.306,0.53,us,us10004977,2016-01-28T01:44:16.040Z,"142km NNW of Saumlaki, Indonesia",earthquake,9.3,10.2,0.165,10,reviewed,us,us
2015-12-24T02:08:21.000Z,36.0292,-97.0789,3.759,2.7,ml,,49,,0.31,us,us10004974,2016-01-26T01:05:20.040Z,"7km NNW of Perkins, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2015-12-24T01:57:59.200Z,36.7602,-98.0736,5.965,2.8,ml,,52,,0.64,us,us10004973,2016-01-26T00:49:28.040Z,"25km E of Cherokee, Oklahoma",earthquake,3.2,7.2,,,reviewed,tul,tul
2015-12-24T00:10:50.750Z,52.658,-176.058,142.5,2.6,ml,,,,0.3,us,us10004ad3,2016-01-23T03:58:09.040Z,"95km NNE of Adak, Alaska",earthquake,6.8,8.9,,17,reviewed,ak,ak
2015-12-23T23:53:33.890Z,-20.5617,-69.1771,106.48,4.2,mb,,77,0.419,0.91,us,us1000496e,2016-01-22T04:16:37.068Z,"107km ESE of Iquique, Chile",earthquake,3.5,4.6,0.146,13,reviewed,us,us
2015-12-23T23:30:38.370Z,32.7898333,-115.4536667,12.01,2.72,ml,36,62,0.01649,0.24,ci,ci37505520,2015-12-30T02:20:42.458Z,"7km WSW of Holtville, California",earthquake,0.39,0.61,0.166,23,reviewed,ci,ci
2015-12-23T23:03:57.510Z,37.3289,-98.8223,7.67,2.5,mb_lg,,108,0.613,0.7,us,us10004969,2016-01-22T04:21:28.209Z,"22km WNW of Medicine Lodge, Kansas",earthquake,4.2,7.8,0.17,9,reviewed,us,us
2015-12-23T22:34:37.000Z,51.5356,-177.3118,43.1,2.7,ml,,,,0.14,us,us10004b5w,2016-01-22T02:29:03.940Z,"59km SW of Adak, Alaska",earthquake,4.8,8.9,,,reviewed,ak,ak
2015-12-23T22:28:18.460Z,-17.3364,-173.7342,10,5.3,mb,,47,4.011,1.06,us,us10004966,2016-01-29T22:33:48.040Z,"147km N of Neiafu, Tonga",earthquake,9.6,1.8,0.059,96,reviewed,us,us
2015-12-23T21:39:01.600Z,-7.3964,125.7648,23.91,4.8,mb,,41,2.772,0.64,us,us1000495m,2016-01-28T05:01:37.040Z,"130km N of Dili, East Timor",earthquake,7,5.4,0.071,60,reviewed,us,us
2015-12-23T21:23:14.730Z,-23.8867,-179.8502,512.82,4.7,mb,,102,5.606,1.18,us,us1000495e,2016-01-22T02:18:31.863Z,"South of the Fiji Islands",earthquake,12.9,6.8,0.072,58,reviewed,us,us
2015-12-23T20:34:38.910Z,36.5648333,-89.6113333,6.95,2.5,md,19,48,0.02309,0.06,nm,nm60021408,2016-01-26T23:16:22.040Z,"3km S of Lilbourn, Missouri",earthquake,0.18,0.41,0.065,8,reviewed,nm,nm
2015-12-23T20:30:21.540Z,46.5484,142.2479,10,4.3,mb,,115,0.541,0.97,us,us10004b7j,2016-01-26T20:14:24.040Z,"28km SW of Aniva, Russia",earthquake,6,1.9,0.133,16,reviewed,us,us
2015-12-23T20:17:49.600Z,19.232,-65.0595,43,3,Md,4,331.2,0.94323105,0.09,pr,pr15357004,2015-12-24T04:20:30.679Z,"99km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.3,7.8,0,3,reviewed,pr,pr
2015-12-23T20:09:55.370Z,-29.8521,-178.9147,235.83,4.9,mb,,72,1.05,0.77,us,us1000494a,2016-01-25T16:03:35.040Z,"117km SW of Raoul Island, New Zealand",earthquake,9.4,5.3,0.055,104,reviewed,us,us
2015-12-23T20:00:57.320Z,-21.6615,-178.3165,438.22,4.1,mb,,123,5.184,0.73,us,us10004b7i,2016-01-26T20:22:16.040Z,"118km SSE of Ndoi Island, Fiji",earthquake,17,9.8,0.165,10,reviewed,us,us
2015-12-23T19:54:03.420Z,-33.5627,179.6148,300,4.2,mb,,264,15.815,0.33,us,us1000493z,2016-02-03T19:40:26.040Z,"274km SSW of L'Esperance Rock, New Zealand",earthquake,19.9,2,0.131,16,reviewed,us,us
2015-12-23T19:47:07.240Z,43.8947,87.6872,10,4.8,mb,,51,4.782,0.75,us,us1000493w,2016-01-27T22:30:06.040Z,"8km WNW of Lucaogou, China",earthquake,7.7,1.8,0.055,104,reviewed,us,us
2015-12-23T19:35:37.400Z,18.6424,-64.8629,77,2.5,Md,3,259.2,0.30093562,0.09,pr,pr15357002,2016-01-26T18:40:42.040Z,"34km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.1,1.9,0,3,reviewed,pr,pr
2015-12-23T19:32:55.400Z,18.2971,-66.0085,127,2.9,Md,17,165.6,0.07186522,0.18,pr,pr15357003,2015-12-24T03:35:33.581Z,"5km WNW of Celada, Puerto Rico",earthquake,1.9,0.8,0,14,reviewed,pr,pr
2015-12-23T19:08:17.510Z,-14.6826,167.1998,92.37,4.3,mb,,147,0.76,0.63,us,us10004b7h,2016-01-26T20:05:49.040Z,"43km NNE of Port-Olry, Vanuatu",earthquake,15.2,8.1,0.168,10,reviewed,us,us
2015-12-23T18:39:59.710Z,23.7993,121.659,38.27,4,mb,,101,0.377,0.66,us,us10004b7g,2016-02-03T19:45:17.040Z,"20km SSE of Hualian, Taiwan",earthquake,3,9.6,0.3,3,reviewed,us,us
